"Municipality","Index","Sensitivity_Slope","MK_P_Value"
"Galyang","wsdi",-0.027046783625731,0.0686332412350606
"Galyang","csdi",0,0.00359363862484175
"Galyang","sdii",-0.0336345806349209,0.0481129153904472
"Galyang","gsl",0,1
"Galyang","r10mm",-0.1,0.147225798173906
"Galyang","r20mm",-0.0963995354239257,0.0366584352970108
"Galyang","prcptot",-5.32954673766234,0.0725898410995801
"Gandaki","ice_days",0,NA
"Gandaki","frost_days",0,0.320804914575631
"Gandaki","cdd",-0.0625,0.333125356418657
"Gandaki","cwd",-0.160190615835777,0.164025356665327
"Gandaki","r99p",-1.02743713021978,0.302950877466997
"Gandaki","r95p",-2.12497836863636,0.343279649132888
"Gandaki","wsdi",-0.0571895424836601,0.0984886253919753
"Gandaki","csdi",-0.116025641025641,8.48379451821222e-07
"Gandaki","sdii",-0.0282692331894841,0.034882896552378
"Gandaki","gsl",0,1
"Gandaki","r10mm",-0.104166666666667,0.128238760967475
"Gandaki","r20mm",-0.0563492063492063,0.205986072966194
"Gandaki","prcptot",-3.25164197321428,0.160054187499226
"Gharapjhong","ice_days",-0.622950819672131,9.21254774512161e-06
"Gharapjhong","frost_days",-0.2,0.000648648273275872
"Gharapjhong","cdd",0.0833333333333333,0.0950931402062471
"Gharapjhong","cwd",-0.0571895424836601,0.657648513162778
"Gharapjhong","r99p",-0.340430234356725,0.374833068894933
"Gharapjhong","r95p",-0.756565128735631,0.353067564345659
"Gharapjhong","wsdi",0,0.00131125012645767
"Gharapjhong","csdi",-0.290191387559809,4.83023568956294e-07
"Gharapjhong","sdii",-0.00720062022909698,0.141139179259809
"Gharapjhong","gsl",0.354502688172043,0.000979284324110237
"Gharapjhong","r10mm",-0.0555555555555556,0.169357097811348
"Gharapjhong","r20mm",0,0.687111182464285
"Gharapjhong","prcptot",-1.1393429375,0.193560553315373
"Ghiring","ice_days",0,NA
"Ghiring","frost_days",0,0.0655139518673336
"Ghiring","cdd",-0.1,0.136978655529801
"Ghiring","cwd",-0.286796536796537,0.0369123782785374
"Ghiring","r99p",-2.91033153229412,0.060240933925716
"Ghiring","r95p",-4.18265520521879,0.110626658174605
"Ghiring","wsdi",-0.0917508417508417,0.0254113665337826
"Ghiring","csdi",0,0.00240490552631766
"Ghiring","sdii",-0.030911873869969,0.0225390222674909
"Ghiring","gsl",0,1
"Ghiring","r10mm",-0.0720779220779221,0.211508255820687
"Ghiring","r20mm",-0.0833333333333333,0.0445513653180624
"Ghiring","prcptot",-5.46480683333334,0.0439603750444465
"Gorkha","ice_days",0,NA
"Gorkha","frost_days",0,0.102101557978908
"Gorkha","cdd",0,0.742099563695797
"Gorkha","cwd",-0.08,0.545194370109732
"Gorkha","r99p",-2.54103738484848,0.053185133658783
"Gorkha","r95p",-2.93614934761905,0.151725463042992
"Gorkha","wsdi",-0.067816091954023,0.0474936486898314
"Gorkha","csdi",0,0.000148271191995483
"Gorkha","sdii",-0.0301465068632298,0.0317285447703559
"Gorkha","gsl",0,1
"Gorkha","r10mm",-0.0909090909090909,0.208152729145674
"Gorkha","r20mm",-0.05,0.340244141415718
"Gorkha","prcptot",-3.58671568552036,0.074119292798307
"Harinas","ice_days",0,NA
"Harinas","frost_days",0,0.154807576988456
"Harinas","cdd",-0.0454545454545455,0.238362131697645
"Harinas","cwd",0.0299107142857143,0.815429954839095
"Harinas","r99p",-3.37785533270677,0.0183834780309925
"Harinas","r95p",-5.69252598534233,0.0429708602346686
"Harinas","wsdi",-0.1,0.0325868719515847
"Harinas","csdi",0,0.0048540856681315
"Harinas","sdii",-0.0242859513231918,0.0401145777351176
"Harinas","gsl",0,1
"Harinas","r10mm",-0.0357598978288633,0.560873942622903
"Harinas","r20mm",-0.0769230769230769,0.12468976736496
"Harinas","prcptot",-5.0036629385965,0.0805025484088228
"Hupsekot","ice_days",0,NA
"Hupsekot","frost_days",0,0.307564941766882
"Hupsekot","cdd",-0.0485837922895358,0.640532495653854
"Hupsekot","cwd",-0.333333333333333,0.059883631850382
"Hupsekot","r99p",0,0.707695914683629
"Hupsekot","r95p",-2.75407886666666,0.22825303012238
"Hupsekot","wsdi",-0.0909090909090909,0.0418802984106925
"Hupsekot","csdi",-0.170012043356082,4.72570378205314e-06
"Hupsekot","sdii",-0.0357366174603174,0.0145625593435036
"Hupsekot","gsl",0,1
"Hupsekot","r10mm",-0.173494983277592,0.0160728998975132
"Hupsekot","r20mm",-0.16,0.00057981706323278
"Hupsekot","prcptot",-5.3630027390633,0.0549562816313856
"Jaimuni","ice_days",0,NA
"Jaimuni","frost_days",-0.147244805781391,0.000977367725648946
"Jaimuni","cdd",0.0542997542997543,0.180063430796157
"Jaimuni","cwd",-0.101020408163265,0.360165221971829
"Jaimuni","r99p",-1.11692489321705,0.333575466035774
"Jaimuni","r95p",-3.15110705813492,0.128715830237111
"Jaimuni","wsdi",-0.00735294117647059,0.0441087863573678
"Jaimuni","csdi",0,0.00498464053919551
"Jaimuni","sdii",-0.0202541364466231,0.078866303328916
"Jaimuni","gsl",0,0.345284060484367
"Jaimuni","r10mm",-0.0609152752009895,0.333198603889182
"Jaimuni","r20mm",-0.0571428571428571,0.242517299896485
"Jaimuni","prcptot",-3.97317732538802,0.110626658174605
"Jaljala","ice_days",0,0.122980855422317
"Jaljala","frost_days",-0.370899470899471,1.72333241662347e-05
"Jaljala","cdd",0.0294117647058824,0.451045982984007
"Jaljala","cwd",-0.0854103343465046,0.517065030244918
"Jaljala","r99p",-1.77931524285714,0.121643587278535
"Jaljala","r95p",-2.67832350157005,0.162905901186667
"Jaljala","wsdi",0,0.326187472561022
"Jaljala","csdi",0,0.0117389128674358
"Jaljala","sdii",-0.014671290530303,0.102367768139327
"Jaljala","gsl",0.297771455666193,0.0135716222089844
"Jaljala","r10mm",-0.0606060606060606,0.337921222419042
"Jaljala","r20mm",-0.0350985221674877,0.39574697560352
"Jaljala","prcptot",-4.1596014968562,0.0838577452606321
"Kaligandagi","ice_days",0,NA
"Kaligandagi","frost_days",0,0.00687500927781876
"Kaligandagi","cdd",-0.067816091954023,0.281268583539233
"Kaligandagi","cwd",0,0.954406776945614
"Kaligandagi","r99p",-0.353338153703704,0.640600742450442
"Kaligandagi","r95p",-3.02027253337398,0.224596592312027
"Kaligandagi","wsdi",-0.0816666666666667,0.0395217060285908
"Kaligandagi","csdi",0,0.00115276395230495
"Kaligandagi","sdii",-0.0267084408989899,0.0710863214000788
"Kaligandagi","gsl",0,1
"Kaligandagi","r10mm",-0.0775240384615385,0.231481910620907
"Kaligandagi","r20mm",-0.0747728860936408,0.080864876397113
"Kaligandagi","prcptot",-4.99125027044025,0.126336328995083
"Kanthekhola","ice_days",0,NA
"Kanthekhola","frost_days",-0.257142857142857,0.000201155628101004
"Kanthekhola","cdd",0.0289915966386555,0.436507544115134
"Kanthekhola","cwd",-0.0336158192090395,0.774962024256293
"Kanthekhola","r99p",-0.956393174338624,0.468918787398011
"Kanthekhola","r95p",-2.50497752571429,0.19684475562266
"Kanthekhola","wsdi",0,0.0768277633802018
"Kanthekhola","csdi",0,0.00483311337891603
"Kanthekhola","sdii",-0.0136795389081633,0.146359098957933
"Kanthekhola","gsl",0,0.0574223230860229
"Kanthekhola","r10mm",-0.0339080459770115,0.535194546029603
"Kanthekhola","r20mm",-0.0548048048048048,0.258458727789318
"Kanthekhola","prcptot",-3.67464947421032,0.171690936125938
"Kawasoti","ice_days",0,NA
"Kawasoti","frost_days",0,0.307564941766882
"Kawasoti","cdd",-0.0555555555555556,0.699572144874422
"Kawasoti","cwd",-0.327868852459016,0.0710243928113057
"Kawasoti","r99p",0,0.896398203959827
"Kawasoti","r95p",-2.80837560544872,0.235692661477026
"Kawasoti","wsdi",-0.0940448113207547,0.0730645899862865
"Kawasoti","csdi",-0.217067307692308,3.1705208669008e-06
"Kawasoti","sdii",-0.0336235808510637,0.0198705821745036
"Kawasoti","gsl",0,1
"Kawasoti","r10mm",-0.158910533910534,0.0166963491479242
"Kawasoti","r20mm",-0.13953488372093,0.00223024509592813
"Kawasoti","prcptot",-5.21856042894056,0.0696084280989551
"Kushma","ice_days",0,NA
"Kushma","frost_days",-0.155555555555556,0.000674059526163184
"Kushma","cdd",0,0.973318707659739
"Kushma","cwd",-0.12012987012987,0.44876533492433
"Kushma","r99p",-2.64356215446428,0.0502872092552851
"Kushma","r95p",-4.52535340446154,0.0537623554346055
"Kushma","wsdi",-0.0198506289308176,0.0255883359213517
"Kushma","csdi",0,0.0209856827657183
"Kushma","sdii",-0.0175765558139535,0.0946071327157391
"Kushma","gsl",0,0.29918649624058
"Kushma","r10mm",0,0.94677652661547
"Kushma","r20mm",-0.0384615384615385,0.462509899770731
"Kushma","prcptot",-5.17775645391705,0.0696084280989551
"Kwholasothar","ice_days",0,0.122980855422317
"Kwholasothar","frost_days",-0.277777777777778,0.000768419275391004
"Kwholasothar","cdd",0,0.988495195913146
"Kwholasothar","cwd",0.0327956989247312,0.695894922638739
"Kwholasothar","r99p",-3.35616575049342,0.0206391112695281
"Kwholasothar","r95p",-8.77620045079365,0.00998280976737949
"Kwholasothar","wsdi",0,0.205564702070709
"Kwholasothar","csdi",0,0.00807913516790744
"Kwholasothar","sdii",-0.0188908581687325,0.128715830237111
"Kwholasothar","gsl",0.32,0.0219265970409989
"Kwholasothar","r10mm",0.0952380952380952,0.254177747100315
"Kwholasothar","r20mm",-0.0188948306595365,0.713569480216271
"Kwholasothar","prcptot",-3.99666635507246,0.26307652154395
"Lomanthang","ice_days",-0.555555555555556,0.000718762561385759
"Lomanthang","frost_days",-0.142857142857143,0.000176960208938436
"Lomanthang","cdd",0.1225,0.350358220296072
"Lomanthang","cwd",0.0357142857142857,0.735075472305094
"Lomanthang","r99p",-0.010365636257893,0.157917216933116
"Lomanthang","r95p",-0.0402876031578948,0.867620437793835
"Lomanthang","wsdi",0.141604010025063,0.000225417326620574
"Lomanthang","csdi",-0.22903981264637,0.00013701845703858
"Lomanthang","sdii",0.00265708190288221,0.448923136665373
"Lomanthang","gsl",0.25,0.00406296025605776
"Lomanthang","r10mm",0,0.690798480723125
"Lomanthang","r20mm",0,0.109205784228485
"Lomanthang","prcptot",-0.480904471,0.420914954039652
"Machhapuchchhre","ice_days",-0.105823068309071,0.181990769652743
"Machhapuchchhre","frost_days",-0.277350427350427,0.00106044691973251
"Machhapuchchhre","cdd",0,0.71592832953532
"Machhapuchchhre","cwd",0.0875478927203065,0.420732265679156
"Machhapuchchhre","r99p",-1.36270659677896,0.147682284539257
"Machhapuchchhre","r95p",-3.62286044540816,0.0725898410995801
"Machhapuchchhre","wsdi",0,0.190033973889234
"Machhapuchchhre","csdi",-0.137254901960784,0.000312204106486248
"Machhapuchchhre","sdii",-0.00908712894444445,0.224596592312027
"Machhapuchchhre","gsl",0.140873015873016,0.174501116585123
"Machhapuchchhre","r10mm",-0.037037037037037,0.541695728401708
"Machhapuchchhre","r20mm",-0.0240998838559814,0.573544283045177
"Machhapuchchhre","prcptot",-3.67846491458333,0.112771494682963
"Madhyabindu","ice_days",0,NA
"Madhyabindu","frost_days",0,0.307564941766882
"Madhyabindu","cdd",-0.0588235294117647,0.610212276067858
"Madhyabindu","cwd",-0.348072562358277,0.0251602699955611
"Madhyabindu","r99p",0,0.870349451775065
"Madhyabindu","r95p",-2.55124208928945,0.271288646727282
"Madhyabindu","wsdi",-0.136363636363636,0.049975087388226
"Madhyabindu","csdi",-0.236068111455108,2.23563646034181e-06
"Madhyabindu","sdii",-0.039310382037037,0.0174822135492395
"Madhyabindu","gsl",0,1
"Madhyabindu","r10mm",-0.166666666666667,0.0229944973280884
"Madhyabindu","r20mm",-0.159090909090909,0.00190277084984432
"Madhyabindu","prcptot",-5.33777295803783,0.0909075786580637
"MadhyaNepal","ice_days",0,NA
"MadhyaNepal","frost_days",-0.04,0.00217976951955446
"MadhyaNepal","cdd",-0.0714285714285714,0.050278273074816
"MadhyaNepal","cwd",0.177598566308244,0.326402218722234
"MadhyaNepal","r99p",-5.00098669474747,0.00692331830953574
"MadhyaNepal","r95p",-8.22911326388889,0.00733596257713155
"MadhyaNepal","wsdi",-0.0344827586206897,0.0671894865335047
"MadhyaNepal","csdi",0,0.00129419623801058
"MadhyaNepal","sdii",-0.027628662244898,0.047045048416145
"MadhyaNepal","gsl",0,0.942774947402695
"MadhyaNepal","r10mm",0.0875959079283888,0.360190678743161
"MadhyaNepal","r20mm",-0.0357142857142857,0.606648095571957
"MadhyaNepal","prcptot",-4.99293854298643,0.154464222097727
"Madi","ice_days",0,NA
"Madi","frost_days",-0.315789473684211,0.000609945697107291
"Madi","cdd",0.0227272727272727,0.231625786613002
"Madi","cwd",0.06125,0.623642135464374
"Madi","r99p",-1.00247340806306,0.283842067444299
"Madi","r95p",-3.18727696461115,0.0909075786580637
"Madi","wsdi",0,0.845239289907621
"Madi","csdi",-0.370257037943696,1.9482295184874e-06
"Madi","sdii",-0.00676794722619045,0.378300339556816
"Madi","gsl",0.311422413793103,0.00773890103374634
"Madi","r10mm",0,0.833876554007196
"Madi","r20mm",-0.0408333333333333,0.318752009737472
"Madi","prcptot",-1.91695460188088,0.378300339556816
"Mahashila","ice_days",0,NA
"Mahashila","frost_days",-0.104166666666667,0.00285114202027878
"Mahashila","cdd",0,0.931553282287548
"Mahashila","cwd",-0.115384615384615,0.412506549749813
"Mahashila","r99p",-2.2458593889553,0.121643587278535
"Mahashila","r95p",-3.82502228992408,0.119403045443199
"Mahashila","wsdi",-0.0148156277436348,0.0513039397511856
"Mahashila","csdi",0,0.00931963804681926
"Mahashila","sdii",-0.0248152089,0.052590162074338
"Mahashila","gsl",0,0.586929906794116
"Mahashila","r10mm",-0.0625,0.34527771268147
"Mahashila","r20mm",-0.0434782608695652,0.359542441835149
"Mahashila","prcptot",-4.93087178605768,0.0891019215755117
"Malika","ice_days",0,0.122980855422317
"Malika","frost_days",-0.262531328320802,0.00267544293401547
"Malika","cdd",0,0.778241895559385
"Malika","cwd",0.0833333333333333,0.583779991761773
"Malika","r99p",0.311081134415583,0.678607533618348
"Malika","r95p",-0.00599416782945673,0.996200219405309
"Malika","wsdi",0,0.240619663969499
"Malika","csdi",-0.125992063492063,0.000528406702992736
"Malika","sdii",-0.00684414456554873,0.399265579008909
"Malika","gsl",0.0434782608695652,0.224775916303476
"Malika","r10mm",0,0.901333559340388
"Malika","r20mm",0,0.636566510667785
"Malika","prcptot",-0.743416548611101,0.756901747948838
"Mangala","ice_days",0,0.122980855422317
"Mangala","frost_days",-0.461538461538462,5.1353641088588e-05
"Mangala","cdd",0,0.792910874983267
"Mangala","cwd",0,0.992396989352158
"Mangala","r99p",0.00478649346153893,0.890074294104229
"Mangala","r95p",-1.39630885,0.448923136665373
"Mangala","wsdi",0,0.687651742945937
"Mangala","csdi",-0.129032258064516,0.00015032502645685
"Mangala","sdii",-0.010945231250774,0.128715830237111
"Mangala","gsl",0.5,0.0103743209196027
"Mangala","r10mm",-0.0419600938967136,0.483361355347719
"Mangala","r20mm",-0.0289915966386555,0.436674706175732
"Mangala","prcptot",-2.33856209592529,0.255037612945486
"Marsyangdi","ice_days",-0.272727272727273,0.00267824220067783
"Marsyangdi","frost_days",-0.108695652173913,0.146014204158762
"Marsyangdi","cdd",0,0.288735742413855
"Marsyangdi","cwd",0.0470653377630122,0.68900163313219
"Marsyangdi","r99p",-2.11749494826087,0.0514164968144146
"Marsyangdi","r95p",-3.22862202,0.100381655630082
"Marsyangdi","wsdi",0,0.00242327079926905
"Marsyangdi","csdi",-0.0229915433403805,0.000114626900727434
"Marsyangdi","sdii",-0.0118098000694118,0.141139179259809
"Marsyangdi","gsl",0.106382978723404,0.135743733306263
"Marsyangdi","r10mm",-0.0363756613756614,0.453859604085831
"Marsyangdi","r20mm",-0.037037037037037,0.486297527766546
"Marsyangdi","prcptot",-3.00154908957219,0.203535216782232
"Modi","ice_days",0,NA
"Modi","frost_days",-0.333333333333333,2.07381820462207e-05
"Modi","cdd",0,0.500242058953192
"Modi","cwd",0,0.882579965589186
"Modi","r99p",-1.60521895735294,0.143691592599947
"Modi","r95p",-3.31113897582418,0.0927425468235124
"Modi","wsdi",0,0.0859050063144576
"Modi","csdi",0,0.0194713417934272
"Modi","sdii",-0.0142179340921052,0.128715830237111
"Modi","gsl",0.127016129032258,0.0708953823563907
"Modi","r10mm",-0.0404081632653061,0.563997012335594
"Modi","r20mm",-0.0476190476190476,0.328164430277651
"Modi","prcptot",-4.65039037536232,0.0561722332837772
"Myagde","ice_days",0,NA
"Myagde","frost_days",0,0.138729093686656
"Myagde","cdd",-0.0454545454545455,0.177916808541504
"Myagde","cwd",0.088562091503268,0.501772923702091
"Myagde","r99p",-3.95438760688855,0.0187949381239188
"Myagde","r95p",-5.87929686848713,0.0295262685483497
"Myagde","wsdi",-0.0817999330879893,0.0333473698481294
"Myagde","csdi",0,0.00141721106559277
"Myagde","sdii",-0.0225719980448719,0.0873252685547746
"Myagde","gsl",0,1
"Myagde","r10mm",0,0.912673887466571
"Myagde","r20mm",-0.0341905318527177,0.492230031992786
"Myagde","prcptot",-4.76891266237799,0.0909075786580637
"Narphu","ice_days",-0.306623931623932,0.00160909479866339
"Narphu","frost_days",-0.258939974457216,2.54440842597799e-07
"Narphu","cdd",0.0631648936170213,0.0939187366612722
"Narphu","cwd",0.177124183006536,0.0943951574628328
"Narphu","r99p",0,0.96955199598556
"Narphu","r95p",-0.209649813773682,0.685625541160608
"Narphu","wsdi",0,0.0161653532742504
"Narphu","csdi",-0.178174603174603,0.00028328062295199
"Narphu","sdii",-0.0034833191762918,0.501908758808362
"Narphu","gsl",0,0.612276110660543
"Narphu","r10mm",0,0.646824720004296
"Narphu","r20mm",0,0.715626708857001
"Narphu","prcptot",-0.193698063953492,0.815486141438656
"Nashong","ice_days",-0.292892156862745,0.00255674245950409
"Nashong","frost_days",-0.166666666666667,0.00070466465402082
"Nashong","cdd",0.0609152752009895,0.0383967996969645
"Nashong","cwd",0.2,0.00979693984475269
"Nashong","r99p",0,0.863621643477641
"Nashong","r95p",-0.384038910119048,0.713842859570993
"Nashong","wsdi",0,0.0101531494402682
"Nashong","csdi",-0.142857142857143,0.000115559858905162
"Nashong","sdii",-0.00497108774652776,0.328926207996016
"Nashong","gsl",0,0.228354852186729
"Nashong","r10mm",0,0.807811015992124
"Nashong","r20mm",-0.0299107142857143,0.313455630544846
"Nashong","prcptot",-0.341954041267504,0.74966845661945
"Neshyang","ice_days",-0.430194805194805,0.000132679354673484
"Neshyang","frost_days",-0.150757575757576,0.00130773418785886
"Neshyang","cdd",0.0740740740740741,0.0815506196098096
"Neshyang","cwd",-0.0274436090225564,0.822808026354279
"Neshyang","r99p",-0.216007172864583,0.548268787549037
"Neshyang","r95p",-0.856671915932377,0.514117281276334
"Neshyang","wsdi",0,0.00363568750032431
"Neshyang","csdi",-0.281650641025641,6.22769346237108e-06
"Neshyang","sdii",-0.00575514334294872,0.220982203537604
"Neshyang","gsl",0,8.28903921858396e-05
"Neshyang","r10mm",-0.0408333333333333,0.409434678464986
"Neshyang","r20mm",-0.0175492610837438,0.433154970427477
"Neshyang","prcptot",-0.957343410087723,0.399265579008909
"Nisikhola","ice_days",0,0.260527720536123
"Nisikhola","frost_days",-0.404255319148936,7.75645612718422e-05
"Nisikhola","cdd",0,0.734930569573044
"Nisikhola","cwd",-0.141196013289037,0.407135916018832
"Nisikhola","r99p",-0.179390332132868,0.845177668393195
"Nisikhola","r95p",0.500028654807692,0.778727375355601
"Nisikhola","wsdi",0,0.371328164347871
"Nisikhola","csdi",-0.131006864988558,0.000856115807902237
"Nisikhola","sdii",-0.00431860920977014,0.526478480271958
"Nisikhola","gsl",0.452762923351159,0.00753111932503956
"Nisikhola","r10mm",0,0.767543060143134
"Nisikhola","r20mm",0,0.664035036133518
"Nisikhola","prcptot",-1.06643471428571,0.538989724390206
"Painyu","ice_days",0,NA
"Painyu","frost_days",-0.0344827586206897,0.00143453925993135
"Painyu","cdd",0.0204166666666667,0.647051924227306
"Painyu","cwd",-0.111111111111111,0.40175831212944
"Painyu","r99p",-2.37976841482843,0.118092035014373
"Painyu","r95p",-3.41968785785714,0.193560553315373
"Painyu","wsdi",0,0.102120558257833
"Painyu","csdi",0,0.0114117217070016
"Painyu","sdii",-0.0300709109160757,0.0374209878089929
"Painyu","gsl",0,0.942774947402695
"Painyu","r10mm",-0.0695704779189353,0.260362987477343
"Painyu","r20mm",-0.0666666666666667,0.188012422707513
"Painyu","prcptot",-5.1139037764151,0.0653254599930746
"Palungtar","ice_days",0,NA
"Palungtar","frost_days",0,0.00915700971545414
"Palungtar","cdd",-0.032258064516129,0.522799900736111
"Palungtar","cwd",-0.0183625336927224,0.875065747284518
"Palungtar","r99p",-3.32866215045454,0.0249951421858773
"Palungtar","r95p",-3.55813399090909,0.108514166912088
"Palungtar","wsdi",-0.067816091954023,0.0616358444222578
"Palungtar","csdi",0,0.000114651481405425
"Palungtar","sdii",-0.025525984877369,0.0429708602346686
"Palungtar","gsl",0,1
"Palungtar","r10mm",-0.0652482269503546,0.398790995052056
"Palungtar","r20mm",-0.09375,0.0989922351006547
"Palungtar","prcptot",-4.90663614207188,0.0449690589950276
"Phalebas","ice_days",0,NA
"Phalebas","frost_days",-0.103448275862069,0.00227405359150753
"Phalebas","cdd",0,0.927763827206175
"Phalebas","cwd",-0.0833333333333333,0.54196498063482
"Phalebas","r99p",-1.85500312962963,0.133540974662648
"Phalebas","r95p",-3.74924656331269,0.104385022734163
"Phalebas","wsdi",-0.0542997542997543,0.0212076352076923
"Phalebas","csdi",0,0.0183565387801474
"Phalebas","sdii",-0.0251584720306122,0.052590162074338
"Phalebas","gsl",0,0.586929906794116
"Phalebas","r10mm",-0.055050505050505,0.36759468983803
"Phalebas","r20mm",-0.0388386123680241,0.406499680796246
"Phalebas","prcptot",-4.71021923913042,0.0891019215755117
"Phedikhola","ice_days",0,NA
"Phedikhola","frost_days",-0.0909090909090909,0.000398472921398723
"Phedikhola","cdd",-0.0521778584392014,0.0552990793286144
"Phedikhola","cwd",-0.0215677179962894,0.845130255768252
"Phedikhola","r99p",-4.0224947003125,0.0196181722009364
"Phedikhola","r95p",-6.50291995104167,0.0295262685483497
"Phedikhola","wsdi",-0.121830550401979,0.0128591431758751
"Phedikhola","csdi",0,0.0309321431080884
"Phedikhola","sdii",-0.0207114007697816,0.146359098957933
"Phedikhola","gsl",0,0.970048700014059
"Phedikhola","r10mm",0.0693664795509222,0.406990362195613
"Phedikhola","r20mm",0,0.954385050546623
"Phedikhola","prcptot",-4.5420503558201,0.224596592312027
"Pokhara.Lekhnath","ice_days",0,NA
"Pokhara.Lekhnath","frost_days",-0.142857142857143,0.00110912631791365
"Pokhara.Lekhnath","cdd",-0.037037037037037,0.108268127540954
"Pokhara.Lekhnath","cwd",0,0.954415045506815
"Pokhara.Lekhnath","r99p",-4.07092342711421,0.0103998314082369
"Pokhara.Lekhnath","r95p",-6.93474314827586,0.0281322484571673
"Pokhara.Lekhnath","wsdi",-0.0246951219512195,0.0502298993705455
"Pokhara.Lekhnath","csdi",0,0.0197583780933075
"Pokhara.Lekhnath","sdii",-0.0184135262095532,0.133579158455922
"Pokhara.Lekhnath","gsl",0,0.823535422195142
"Pokhara.Lekhnath","r10mm",0.0714285714285714,0.398937411959056
"Pokhara.Lekhnath","r20mm",0,0.939200786834854
"Pokhara.Lekhnath","prcptot",-4.12884792690678,0.26307652154395
"Putalibazar","ice_days",0,NA
"Putalibazar","frost_days",-0.0854103343465046,0.00301821915007968
"Putalibazar","cdd",-0.0568733153638814,0.027847352854447
"Putalibazar","cwd",0,0.939236609895129
"Putalibazar","r99p",-4.32239479869855,0.00565890484988108
"Putalibazar","r95p",-5.92855643792593,0.0317285447703559
"Putalibazar","wsdi",-0.101282051282051,0.0306683405862135
"Putalibazar","csdi",0,0.010743373856818
"Putalibazar","sdii",-0.0197990573076923,0.0821662598527348
"Putalibazar","gsl",0,0.970048700014059
"Putalibazar","r10mm",0,0.815316053948371
"Putalibazar","r20mm",-0.0446102819237148,0.439814422335951
"Putalibazar","prcptot",-5.2966448310606,0.0909075786580637
"Raghuganga","ice_days",-0.10960960960961,0.0462282593600313
"Raghuganga","frost_days",-0.318665377176016,0.00119563156890913
"Raghuganga","cdd",0.0347852389594676,0.332615653100559
"Raghuganga","cwd",0,0.897624411157024
"Raghuganga","r99p",-0.146122146428571,0.692424394274808
"Raghuganga","r95p",-1.13513672951531,0.388696900398264
"Raghuganga","wsdi",0,0.0352295996348228
"Raghuganga","csdi",-0.188679245283019,3.29543776061486e-05
"Raghuganga","sdii",-0.0104859830064935,0.0873252685547746
"Raghuganga","gsl",0.210526315789474,0.0585110412780011
"Raghuganga","r10mm",-0.102564102564103,0.152774837477379
"Raghuganga","r20mm",-0.0465116279069767,0.202343780148156
"Raghuganga","prcptot",-2.3412471462585,0.143730967135075
"Rainas","ice_days",0,NA
"Rainas","frost_days",-0.064866760168303,0.00830340419654061
"Rainas","cdd",0,0.62980136965734
"Rainas","cwd",-0.0666666666666667,0.420686567175831
"Rainas","r99p",-4.68265156917614,0.00539245919728166
"Rainas","r95p",-4.11354782282609,0.0667283013554522
"Rainas","wsdi",0,0.220040145540578
"Rainas","csdi",0,0.00227079141647607
"Rainas","sdii",-0.0300406431,0.0248929066754647
"Rainas","gsl",0,0.383650808235453
"Rainas","r10mm",-0.0198039215686275,0.674718544046227
"Rainas","r20mm",-0.101020408163265,0.1319038814125
"Rainas","prcptot",-6.32614017273954,0.0317285447703559
"Rhishing","ice_days",0,NA
"Rhishing","frost_days",0,0.307564941766882
"Rhishing","cdd",-0.0454545454545455,0.477322839735909
"Rhishing","cwd",-0.233718487394958,0.0680266116103254
"Rhishing","r99p",-1.74597447754032,0.180370564813807
"Rhishing","r95p",-3.82426997067308,0.0805025484088228
"Rhishing","wsdi",-0.110243055555556,0.032939751672204
"Rhishing","csdi",0,6.52923283194212e-05
"Rhishing","sdii",-0.0318837666333333,0.0209029229879075
"Rhishing","gsl",0,1
"Rhishing","r10mm",-0.0816326530612245,0.144527968696847
"Rhishing","r20mm",-0.0786893704850361,0.0640058057232062
"Rhishing","prcptot",-5.10221063973064,0.0242853102435797
"Rupa","ice_days",0,NA
"Rupa","frost_days",-0.051064754454585,0.000201804279250957
"Rupa","cdd",-0.0869565217391304,0.0149186960587324
"Rupa","cwd",0.172062904717854,0.201644355434122
"Rupa","r99p",-4.40528851585213,0.0181659933029181
"Rupa","r95p",-8.69692592191142,0.0127490959834475
"Rupa","wsdi",-0.0734501347708895,0.0284366921644557
"Rupa","csdi",0,0.0148548452090095
"Rupa","sdii",-0.0223763305869565,0.096501642511194
"Rupa","gsl",0,0.942774947402695
"Rupa","r10mm",0.103448275862069,0.208214752796253
"Rupa","r20mm",0,0.988587623050339
"Rupa","prcptot",-4.23956264999999,0.26307652154395
"Sahid.Lakhan","ice_days",0,NA
"Sahid.Lakhan","frost_days",0,0.23281855550596
"Sahid.Lakhan","cdd",-0.0641729581331503,0.292018507166038
"Sahid.Lakhan","cwd",-0.111111111111111,0.294538452173511
"Sahid.Lakhan","r99p",-2.27967735093583,0.0949301663923275
"Sahid.Lakhan","r95p",-2.87789831471292,0.193560553315373
"Sahid.Lakhan","wsdi",-0.136111111111111,0.0208318439523094
"Sahid.Lakhan","csdi",0,3.25688494924371e-05
"Sahid.Lakhan","sdii",-0.0282847551666667,0.0492010744270361
"Sahid.Lakhan","gsl",0,1
"Sahid.Lakhan","r10mm",-0.0761973875181422,0.268786416341542
"Sahid.Lakhan","r20mm",-0.05,0.227386618293544
"Sahid.Lakhan","prcptot",-3.03061912967914,0.160054187499226
"Shuklagandaki","ice_days",0,NA
"Shuklagandaki","frost_days",0,0.0208374965969468
